type_id,kind_id,id,name,search_word,carbohydrate_per_100g,carbohydrate_per_weight,weight,weight_hint,calory,protein,fat,sodium,deleted_flg
1,6,374,ウインナーソーセージ,,3,0.3,10,,32,1.3,2.9,0.2,FALSE
1,6,375,ドライソーセージ,,2.7,0.4,15,,51,2.3,4.5,0.4,FALSE
1,6,376,焼き豚,,5,1,20,,34,3.9,1.6,0.5,FALSE
1,6,377,マトンロース,,0.2,0.5,250,,563,49.5,37.5,0.5,FALSE
1,6,378,ラムもも,,0.3,0.2,70,,139,14,8.4,0.1,FALSE
1,6,379,あいがも,,0.2,0.1,55,,183,7.8,16,0.1,FALSE
1,6,380,鶏手羽,,0,0,50,,68,5.8,4.6,0.1,FALSE
1,6,381,鶏むね（皮つき）,,0,0,40,,58,8.5,2.4,0,FALSE
1,6,382,鶏もも（皮つき）,,0,0,40,,82,6.6,5.7,0.1,FALSE
1,6,383,鶏ささみ,,0,0,50,,53,11.5,0.4,0.1,FALSE
1,6,384,鶏ひき肉,,0,0,50,,93,8.8,6,0.1,FALSE
1,6,385,鶏レバー,,0.7,0.3,45,,50,8.5,1.4,0.1,FALSE
1,6,386,鶏皮,,0,0,30,,148,2.8,14.4,0,FALSE
1,7,387,ピータン,,0,0,70,,150,9.6,11.6,1.4,FALSE
1,7,388,うずら卵,,0,0,10,,15,1.1,1.1,0,FALSE
1,7,389,うずら卵（水煮缶詰）,,1,0.1,10,,18,1.1,1.4,0.1,FALSE
1,7,390,鶏卵,,0.3,0.2,60,,77,6.3,5.3,0.2,FALSE
1,7,391,鶏卵（卵黄）,,0,0,15,,58,2.5,5,0,FALSE
1,7,392,鶏卵（卵白）,,0.3,0.1,35,,16,3.7,0,0.2,FALSE
1,7,393,たまご豆腐,,2,2.4,120,,95,7.7,6,1.1,FALSE
1,7,394,牛乳,,4.8,10.1,210,,141,6.9,8,0.2,FALSE
1,7,395,生クリーム（乳脂肪）,,3.3,0.5,15,,65,0.3,6.8,0,FALSE
1,7,396,生クリーム（植物性脂肪）,,2.7,0.4,15,,59,1,5.9,0.1,FALSE
1,7,397,コーヒーホワイトナー（植物性脂肪）,,2,0.1,5,,12,0.2,1.2,0,FALSE
1,7,398,ヨーグルト（脱脂加糖）,,11.9,11.9,100,,67,4.3,0.2,0.2,FALSE
1,7,399,エダムチーズ,,1.4,2.5,175,,623,50.6,43.8,3.5,FALSE
1,7,400,エメンタールチーズ,,1.6,3.3,205,,879,56,68.9,2.7,FALSE
1,7,401,カッテージチーズ,,2,0.6,30,,32,4,1.4,0.3,FALSE
1,7,402,カマンベールチーズ,,0.9,0.9,100,,310,19.1,24.7,2,FALSE
1,7,403,クリームチーズ,,2,0.3,15,,52,1.2,5,0.1,FALSE
1,7,404,チェダーチーズ,,1.3,0.2,15,,63,3.9,5.1,0.3,FALSE
1,7,405,パルメザンチーズ,,2,0.1,5,,24,2.2,1.5,0.2,FALSE
1,7,406,ブルーチーズ,,1,0.6,60,,209,11.3,17.4,2.3,FALSE
1,7,407,モッツァレラチーズ,,4.2,4.2,100,,276,18.4,19.9,0.2,FALSE
1,7,408,リコッタチーズ,,6.5,1.3,20,,32,1.4,2.3,0.1,FALSE
1,7,409,プロセスチーズ,,1.5,0.3,20,,68,4.5,5.2,0.6,FALSE
1,8,410,あまに油,,0,0,100,,921,0,100,0,FALSE
1,8,411,えごま油,,0,0,100,,921,0,100,0,FALSE
1,8,412,オリーブ油,,0,0,100,,921,0,100,0,FALSE
1,8,413,ごま油,,0,0,100,,921,0,100,0,FALSE
1,8,414,調合油（サラダ油）,,0,0,100,,921,0,100,0,FALSE
1,8,415,なたね油,,0,0,100,,921,0,100,0,FALSE
1,8,416,ラード,,0,0,10,,94,0,10,0,FALSE
1,8,417,有塩バター,,0,0,10,,75,0.1,8.1,0.2,FALSE
1,8,418,食塩不使用バター,,0,0,10,,76,0.1,8.3,0,FALSE
1,8,419,発酵バター,,4,0.4,10,,75,0.1,8,0.1,FALSE
1,8,420,マーガリン（ファットスプレッド）,,0,0,15,,95,0,10.4,0.2,FALSE
1,8,421,ウスターソース,,26.1,4.7,18,,21,0.2,0,1.5,FALSE
1,8,422,中濃ソース,,30,5.4,18,,24,0.1,0,1,FALSE
1,8,423,濃厚ソース,,30,5.4,18,,24,0.2,0,1,FALSE
1,8,424,お好み焼きソース,,33.3,7,21,,31,0.3,0,1.1,FALSE
1,8,425,トウバンジャン,,3.3,0.2,6,,4,0.1,0.1,1.1,FALSE
1,8,426,チリペッパーソース,,6,0.3,5,,3,0,0,0.1,FALSE
1,8,427,ラー油,,0,0,5,,46,0,5,0,FALSE
1,8,428,こいくちしょうゆ,,10,1.8,18,,13,1.4,0,2.6,FALSE
1,8,429,うすくちしょうゆ,,0,0,18,,10,1,0,2.9,FALSE
1,8,430,しろしょうゆ,,19.4,3.5,18,,16,0.5,0,2.6,FALSE
1,8,431,だししょうゆ,,5,0.9,18,,7,0.7,0,1.3,FALSE
1,8,432,本みりん,,43.3,7.8,18,,43,0.1,0,0,FALSE
1,8,433,食塩,,0,0,1,,0,0,0,1,FALSE
1,8,434,黒酢,,9.3,1.4,15,,8,0.2,0,0,FALSE
1,8,435,穀物酢,,2.7,0.4,15,,4,0,0,0,FALSE
1,8,436,米酢,,7.3,1.1,15,,7,0,0,0,FALSE
1,8,437,バルサミコ酢,,19.3,2.9,15,,15,0.1,0,0,FALSE
1,8,438,ぶどう酢（ワインビネガー）,,1.3,0.2,15,,3,0,0,0,FALSE
1,8,439,かつおだし,,0,0,100,,3,0.5,0.1,0.1,FALSE
1,8,440,昆布だし,,0.9,0.9,100,,4,0.1,0,0.2,FALSE
1,8,441,煮干しだし,,0,0,100,,1,0.1,0.1,0.1,FALSE
1,8,442,固形コンソメ,,42,2.1,5,,12,0.4,0.2,2.2,FALSE
1,8,443,顆粒中華だし,,36.7,1.1,3,,6,0.4,0,1.4,FALSE
1,8,444,顆粒和風だし,,32,1.6,5,,11,1.2,0,2,FALSE
1,8,445,めんつゆ（ストレート）,,8.7,13.1,150,,66,3.3,0,5,FALSE
1,8,446,オイスターソース,,18.3,1.1,6,,6,0.5,0,0.7,FALSE
1,8,447,ごまだれ,,30,5.7,19,,54,1.4,2.7,0.8,FALSE
1,8,448,すし酢,,35,6.3,18,,27,0,0,1.2,FALSE
1,8,449,デミグラスソース,,11,11,100,,82,2.9,3,1.3,FALSE
1,8,450,テンメンジャン,,35.2,7.4,21,,54,1.8,1.6,1.5,FALSE
1,8,451,ナンプラー,,2.8,0.5,18,,9,1.6,0,4.1,FALSE
1,8,452,ホワイトソース,,8.8,8.8,100,,99,1.8,6.2,1,FALSE
1,8,453,ぽん酢しょうゆ,,7.8,1.4,18,,8,0.6,0,1,FALSE
1,8,454,焼き肉のたれ（しょうゆベース）,,32.7,9.8,30,,51,1.3,0.7,2.5,FALSE
1,8,455,ゆずこしょう,,0,0,1.5,,1,0,0,0.4,FALSE
1,8,456,トマトケチャップ,,25.3,3.8,15,,18,0.3,0,0.5,FALSE
1,8,457,フレンチドレッシング,,5.7,0.8,14,,57,0,5.9,0.4,FALSE
1,8,458,和風ドレッシング,,16,2.4,15,,12,0.5,0,1.1,FALSE
1,8,459,中華ドレッシング,,10.7,1.6,15,,19,0.6,1,0.8,FALSE
1,8,460,ごまドレッシング,,17.3,2.6,15,,54,1.3,3.9,0.4,FALSE
1,8,461,サウザンアイランドドレッシング,,8.7,1.3,15,,62,0.2,6.2,0.5,FALSE
1,8,462,イタリアンドレッシング,,6,0.9,15,,48,0.1,4.8,0.3,FALSE
1,8,463,青じそドレッシング,,14,2.1,15,,68,0.2,6.5,0.6,FALSE
1,8,464,マヨネーズ（卵黄型）,,1.7,0.2,12,,80,0.3,8.7,0.3,FALSE
1,8,465,甘みそ,,32.2,5.8,18,,39,1.7,0.5,1.1,FALSE
1,8,466,淡色辛みそ,,17.2,3.1,18,,35,2.3,1.1,2.2,FALSE
1,8,467,赤色辛みそ,,17.2,3.1,18,,33,2.4,1,2.3,FALSE
1,8,468,麦みそ,,22.8,4.1,18,,36,1.7,0.8,1.9,FALSE
1,8,469,カレールウ,,41,49.2,120,,614,7.8,40.9,12.8,FALSE
1,8,470,酒かす,,18.6,12.1,65,,148,9.7,1,0,FALSE
1,8,471,からし（練り）,,40,2.4,6,,19,0.4,0.9,0.4,FALSE
1,8,472,粒入りマスタード,,13.3,0.8,6,,14,0.5,1,0.2,FALSE
1,8,473,カレー粉,,25,0.5,2,,8,0.3,0.2,0,FALSE
1,8,474,黒こしょう（粉）,,65,1.3,2,,7,0.2,0.1,0,FALSE
1,8,475,白こしょう（粉）,,70,1.4,2,,8,0.2,0.1,0,FALSE
1,8,476,さんしょう（粉）,,70,1.4,2,,8,0.1,0.1,0,FALSE
1,8,477,シナモン（粉）,,80,4,5,,18,0.2,0.2,0,FALSE
1,8,478,ガーリックパウダー,,75,1.5,2,,8,0.4,0,0,FALSE
1,8,479,わさび（練り）,,40,1.2,3,,8,0.1,0.3,0.2,FALSE
1,8,480,ココナッツミルク,,2.7,0.8,30,,45,0.6,4.8,0,FALSE
1,9,481,黒砂糖,,89.8,44.9,50,,177,0.9,0,0.1,FALSE
1,9,482,上白糖,,99.3,14.9,15,,58,0,0,0,FALSE
1,9,483,三温糖,,98.9,8.9,9,,34,0,0,0,FALSE
1,9,484,角砂糖,,100,3,3,,12,0,0,0,FALSE
1,9,485,粉糖,,100,6,6,,23,0,0,0,FALSE
1,9,486,水あめ,,85.2,17.9,21,,69,0,0,0,FALSE
1,9,487,ガムシロップ,,75.4,9.8,13,,36,0,0,0,FALSE
1,9,488,黒蜜,,50.5,10.6,21,,42,0.2,0,0,FALSE
1,9,489,はちみつ,,79.5,16.7,21,,62,0,0,0,FALSE
1,9,490,メープルシロップ,,66.2,13.9,21,,54,0,0,0,FALSE
1,9,491,ピーナッツバター,,14.1,2.4,17,,109,4.3,8.6,0.2,FALSE
1,9,492,いちごジャム,,47.1,9.9,21,,41,0.1,0,0,FALSE
1,9,493,マーマレード,,62.4,13.1,21,,54,0,0,0,FALSE
1,9,494,ブルーベリージャム,,39.5,8.3,21,,38,0.1,0.1,0,FALSE
1,9,495,りんごジャム,,51.9,10.9,21,,45,0,0,0,FALSE
2,10,626,ごはん（白米）,,36.8,55.2,150,,252,3.8,0.5,0,FALSE
2,10,627,五穀米,,39.1,62.5,160,,309,5.9,2,0,FALSE
2,10,628,玄米,,34.2,51.3,150,,248,4.2,1.5,0,FALSE
2,10,629,炊き込みごはん,,30.6,45.9,150,,244,5.9,2.5,0.6,FALSE
2,10,630,赤飯,,40.3,60.4,150,,285,6.4,0.9,0.5,FALSE
2,10,631,山菜おこわ,,30.2,45.3,150,,220,4.1,0.5,1.6,FALSE
2,10,632,白がゆ,,15.6,23.4,150,,107,1.7,0.2,0,FALSE
2,10,633,のり茶漬け,,39,62.4,160,,286,4.4,0.7,2.3,FALSE
2,10,634,親子丼,,34.2,105.9,310,,702,24.6,14.5,3,FALSE
2,10,635,カツ丼,,35.2,116.3,330,,988,32.5,36,3.6,FALSE
2,10,636,牛丼,,34.7,110.9,320,,770,20,21.7,3.9,FALSE
2,10,637,中華丼,,38.6,104.1,270,,696,17.6,19.2,1.4,FALSE
2,10,638,うな丼,,26.3,107.9,410,,943,44.9,34.4,5.6,FALSE
2,10,639,天丼,,34.3,120,350,,770,21.7,17.5,3.8,FALSE
2,10,640,ねぎトロ丼,,27.9,92.2,330,,521,27.4,1.9,0.1,FALSE
2,10,641,海鮮丼,,27.6,92.3,335,,510,22.8,2.7,0.3,FALSE
2,10,642,チャーハン,,29.5,76.8,260,,567,15.9,19.2,3.1,FALSE
2,10,643,ちらしずし,,35.9,68.2,190,,397,14,5.4,1.9,FALSE
2,10,644,いなりずし,,45.2,27.1,60,,252,9.2,11.1,0.8,FALSE
2,10,645,巻きずし,,29.1,128.2,440,,671,18.3,6.2,2.8,FALSE
2,10,646,さば寿司,,29.9,77.7,260,,555,16.3,16.8,1.9,FALSE
2,10,647,焼きもち,,50.4,25.2,50,,117,2,0.3,0,FALSE
2,10,648,雑煮,,20.3,26.4,130,,196,9.2,4.9,2.4,FALSE
2,10,649,カレーライス,,37.2,108,290,,783,18.5,26.7,2.8,FALSE
2,10,650,野菜カレー,,26.2,99.5,380,,618,8.6,17.2,2.2,FALSE
2,10,651,シーフードカレー,,35.2,105.6,300,,630,20.8,10.6,2.5,FALSE
2,10,652,チキンカレー,,30.9,104.9,340,,718,21.1,19.9,2.3,FALSE
2,10,653,ハヤシライス,,33.8,98.1,290,,714,17.6,24.5,2.3,FALSE
2,10,654,オムライス,,31.6,87,275,,696,20.6,25.6,3.2,FALSE
2,10,655,チキンドリア,,33.8,84.6,250,,673,26.3,22.6,2,FALSE
2,10,656,石焼きビビンバ,,27.7,98.3,355,,572,13.3,9.5,2.4,FALSE
2,10,657,カルビクッパ,,39.5,39.5,100,,418,14.4,19.9,3.1,FALSE
2,10,658,トースト,,39.3,26.7,68,,218,5.6,9.1,0.9,FALSE
2,10,659,ピザトースト,,38.6,30.1,78,,278,11.6,11.3,1.6,FALSE
2,10,660,フレンチトースト,,79.7,47.8,60,,371,11,14.4,1.1,FALSE
2,10,661,サンドイッチ（卵＋ハム）,,32.6,27.7,85,,371,15.8,20.9,2.3,FALSE
2,10,662,カツサンド,,35.2,22.9,65,,218,10.6,8.4,1.3,FALSE
2,10,663,ホットドッグ,,10.3,9.3,90,,262,9.1,11.4,1.4,FALSE
2,10,664,ホットケーキ,,44.1,52.9,120,,313,9.2,6.5,0.8,FALSE
2,11,665,かけうどん,,21.2,53.1,250,,273,7.8,1.1,1,FALSE
2,11,666,きつねうどん,,21.2,57.2,270,,373,12.8,8,1.4,FALSE
2,11,667,月見うどん,,17.8,53.3,300,,349,14,6.3,1.2,FALSE
2,11,668,カレーうどん,,29.2,81.8,280,,429,10.8,1.4,5.2,FALSE
2,11,669,冷やしうどん,,22.9,57.3,250,,290,8,1,2.7,FALSE
2,11,670,煮込みうどん,,19.9,55.6,280,,341,16,3.6,1.2,FALSE
2,11,671,焼きうどん,,19.5,54.6,280,,560,11.8,29.1,3.6,FALSE
2,11,672,皿うどん,,42.8,49.2,115,,660,13.9,40.6,2.9,FALSE
2,11,673,かけそば,,24.6,41.9,170,,235,9.5,1.8,0.3,FALSE
2,11,674,天ぷらそば,,23.3,44.3,190,,288,13.7,4.5,0.5,FALSE
2,11,675,山菜そば,,25.1,47.6,190,,274,12.2,1.8,2.9,FALSE
2,11,676,かも南蛮そば,,22.3,49.1,220,,445,19.1,16.3,3,FALSE
2,11,677,冷やしそば,,26.2,44.6,170,,245,9.3,1.7,1.4,FALSE
2,11,678,しょうゆラーメン,,23.8,59.6,250,,353,15.1,3.2,1.6,FALSE
2,11,679,塩ラーメン,,22.7,59.1,260,,417,23.1,6.6,5.5,FALSE
2,11,680,みそラーメン,,24,60,250,,359,15,3.3,1.1,FALSE
2,11,681,とんこつラーメン,,22.9,57.2,250,,342,14.5,3.2,1.2,FALSE
2,11,682,つけめん,,26.2,60.2,230,,445,23.2,8.8,1.9,FALSE
2,11,683,担々めん,,22.6,61.1,270,,462,18.8,10.9,2.5,FALSE
2,11,684,ちゃんぽん,,23.7,60.5,255,,544,28.2,16,5.5,FALSE
2,11,685,ワンタンめん,,25.6,70.4,275,,437,17,5.9,0.9,FALSE
2,11,686,冷めん,,24.9,63.5,255,,425,17.9,7.9,4.1,FALSE
2,11,687,焼きそば,,35.6,73,205,,685,15.5,32.1,3.3,FALSE
2,11,688,海鮮あんかけ焼きそば,,26.4,73.8,280,,575,18.6,18.6,2.1,FALSE
2,11,689,トマトソースパスタ,,23.2,81.2,350,,500,14.8,8.5,4,FALSE
2,11,690,ミートスパゲッティ,,28.7,86.2,300,,679,16.6,16,5,FALSE
2,11,691,ナポリタン,,31,86.8,280,,683,18.9,24.3,5.7,FALSE
2,11,692,和風きのこパスタ,,23.2,78.8,340,,601,16.6,20.3,4.9,FALSE
2,11,693,カルボナーラ,,27.6,77.2,280,,856,27.5,44,5,FALSE
2,11,694,ペペロンチーノ,,30.5,76.3,250,,509,13.7,12.3,4,FALSE
2,11,695,焼きビーフン,,19.5,33.2,170,,504,12.4,32.6,2.2,FALSE
2,11,696,お好み焼き（ミックス）,,14.1,47.8,340,,586,27.8,27.7,1.7,FALSE
2,11,697,広島風お好み焼き,,16.1,59.6,370,,597,15.6,28.9,2.5,FALSE
2,11,698,もんじゃ焼き（ミックス）,,7.1,32,450,,286,12.6,10,2.4,FALSE
2,11,699,たこ焼き,,12,44.3,370,,365,20.9,9,2.5,FALSE
2,11,700,チヂミ,,11.7,20.4,175,,264,11.9,13.3,0.7,FALSE
2,11,701,マカロニグラタン,,35.9,32.3,90,,373,17.2,17.7,3,FALSE
2,11,702,ラザニア,,31.9,47.9,150,,615,25.1,28,3.6,FALSE
2,11,703,シリアル,,14.8,34,230,,248,8.9,8.1,0.8,FALSE
2,12,704,鶏の唐揚げ,,4.7,4.2,90,,211,15.1,13.7,0.5,FALSE
2,12,705,手羽先の唐揚げ,,2.6,1.2,46,,70,5.3,4.5,0.2,FALSE
2,12,706,フライドチキン,,2.3,2.2,96,,139,10.6,9,0.3,FALSE
2,12,707,鶏の照り焼き,,4,3.2,80,,153,13.6,8.6,0.8,FALSE
2,12,708,タンドリーチキン,,5.8,4.6,80,,199,14.7,12.4,1.2,FALSE
2,12,709,鶏肉の甘酢あん,,35.9,25.1,70,,277,13.5,12.2,1.6,FALSE
2,12,710,鶏肉の治部煮,,16,9.6,60,,175,11.8,8.6,1.6,FALSE
2,12,711,ささみのロールカツ,,10.3,6.2,60,,247,19.7,14.8,1.7,FALSE
2,12,712,ささみの梅肉はさみ揚げ,,8.3,3.3,40,,127,9.7,7.7,1,FALSE
2,12,713,チキンソテー（きのこソース）,,4.2,2.1,50,,163,13.8,10.2,1.5,FALSE
2,12,714,チキン南蛮,,8.6,6.9,80,,352,15.3,28,1.9,FALSE
2,12,715,なんこつの唐揚げ,,7.2,6.1,85,,79,10.8,1.3,1.2,FALSE
2,12,716,とんかつ,,11.3,11.3,100,,490,21.7,37.5,0.8,FALSE
2,12,717,しょうが焼き,,4.4,4,90,,301,17.4,22.2,1.9,FALSE
2,12,718,ポークピカタ,,2.3,2.1,90,,163,21.5,6.8,0.6,FALSE
2,12,719,豚の角煮,,8.6,8.6,100,,482,14.2,40.2,1.4,FALSE
2,12,720,豚キムチ炒め,,6.2,3.1,50,,258,11.5,20.5,0.9,FALSE
2,12,721,酢豚,,59.1,38.4,65,,387,15.8,17.1,3.3,FALSE
2,12,722,豚肉の竜田揚げ,,9.5,7.6,80,,151,18.3,4.6,0.4,FALSE
2,12,723,スペアリブ煮,,3.2,3.2,100,,453,13.6,40.3,2.3,FALSE
2,12,724,牛肉の野菜巻き,,10.3,4.1,40,,150,7.1,10.6,0.6,FALSE
2,12,725,牛肉の柳川風,,18.3,11,60,,339,17.9,22.3,1.5,FALSE
2,12,726,牛肉の赤ワイン煮込み,,22.8,18.2,80,,434,16.7,25.5,1.4,FALSE
2,12,727,牛すじの煮込み,,12.7,7.6,60,,142,18.4,3,2.3,FALSE
2,12,728,ローストビーフ,,2.5,3.7,150,,306,33.1,17.6,1.2,FALSE
2,12,729,ビーフシチュー,,31.3,18.8,60,,289,13.4,14.8,1.2,FALSE
2,12,730,クリームシチュー,,56,22.4,40,,292,14.1,15,0.9,FALSE
2,12,731,メンチカツ,,13.3,8,60,,306,13.7,23,0.8,FALSE
2,12,732,ハンバーグ,,15,15,100,,448,20.9,31.7,2.7,FALSE
2,12,733,ミートローフ,,18.1,18.1,100,,407,23.8,24.1,3.1,FALSE
2,12,734,ピーマンの肉詰め,,28.5,11.4,40,,226,9,14.8,2.1,FALSE
2,12,735,ロールキャベツ,,24.4,24.4,100,,447,23.7,25.9,3.2,FALSE
2,12,736,肉じゃが,,58,29,50,,331,11.3,17.4,1.9,FALSE
2,12,737,もつ煮込み,,43.4,21.7,50,,214,8.7,7.8,1,FALSE
2,12,738,肉団子とはるさめの中華煮,,15.9,11.1,70,,254,15.8,15.1,1.6,FALSE
2,12,739,肉野菜炒め,,9.2,4.6,50,,266,11.6,20.7,1.5,FALSE
2,12,740,レバにら炒め,,11.2,6.7,60,,145,13.5,6,1.7,FALSE
2,12,741,鶏とカシューナッツの炒めもの,,12.7,7.6,60,,392,20.9,24.8,1.8,FALSE
2,12,742,チンジャオロース,,18.2,10.9,60,,294,14.4,19.2,1.6,FALSE
2,12,743,ホイコーロー,,19.8,9.9,50,,300,11.7,21.8,3.5,FALSE
2,12,744,ぎょうざ,,108.3,19.5,18,,207,6.7,9.9,1,FALSE
2,12,745,水ぎょうざ,,108.3,19.5,18,,169,6.7,5.7,1,FALSE
2,12,746,しゅうまい,,30,6.9,23,,97,4.9,5,0.5,FALSE
2,12,747,春巻き,,144.2,17.3,12,,229,7.2,13.3,0.6,FALSE
2,12,748,バンバンジー,,7.8,3.9,50,,114,12.4,4.6,1.1,FALSE
2,12,749,ジンギスカン,,4.6,4.6,100,,260,18.4,17.2,0.2,FALSE
2,12,750,馬刺し,,0.7,0.2,30,,33,6.1,0.8,0.1,FALSE
2,13,751,まぐろ刺身,,1.5,0.6,40,,54,10.7,0.6,0,FALSE
2,13,752,サーモン刺身,,1.5,0.6,40,,79,8.3,4.3,0,FALSE
2,13,753,あじ刺身,,1.3,0.6,45,,59,9,1.9,0.1,FALSE
2,13,754,さんま刺身,,3,0.6,20,,71,3.5,5.6,0.1,FALSE
2,13,755,まだい刺身,,2,0.6,30,,48,6.5,1.8,0,FALSE
2,13,756,ひらめ刺身,,2,0.6,30,,38,6.5,0.8,0,FALSE
2,13,757,ぶり刺身,,1.2,0.7,60,,126,12.7,7.2,0.1,FALSE
2,13,758,いか刺身,,1.3,0.6,45,,42,8.5,0.3,0.2,FALSE
2,13,759,いかそうめん,,0,0,20,,16,3.3,0.2,0.1,FALSE
2,13,760,かつおのたたき,,1.1,0.9,80,,96,20.8,0.4,0.1,FALSE
2,13,761,生がき,,1.2,1.4,120,,18,2,0.4,0.4,FALSE
2,13,762,たいのカルパッチョ,,0.3,0.2,60,,134,13,8.3,0.2,FALSE
2,13,763,サーモンマリネ,,6.2,3.4,55,,199,11.6,14.4,0.5,FALSE
2,13,764,まぐろの山かけ,,12,7.2,60,,113,17.5,1.1,0.8,FALSE
2,13,765,さんまの塩焼き,,0.2,0.1,50,,88,7.8,5.8,0.8,FALSE
2,13,766,さけの塩焼き,,0.2,0.1,45,,77,13.1,2.3,1,FALSE
2,13,767,ほっけの塩焼き,,0.6,1.4,250,,293,33.7,15.3,2.9,FALSE
2,13,768,あじの開き,,1.3,0.9,71,,116,12.5,6.2,1,FALSE
2,13,769,焼きさば,,1.8,1.1,60,,197,15.3,13.5,1.5,FALSE
2,13,770,ぶりの照り焼き,,5.9,4.1,70,,218,15.6,14.4,1.3,FALSE
2,13,771,たらのホイル焼き,,4.9,3.4,70,,205,26.4,6.4,1.3,FALSE
2,13,772,さけのちゃんちゃん焼き,,34.6,17.3,50,,336,19.6,17.8,2.1,FALSE
2,13,773,さわらのみそ焼き,,5.6,3.1,55,,132,13.9,6.2,1.2,FALSE
2,13,774,いかの一夜干し,,0.2,0.3,140,,154,33.1,1.4,3.1,FALSE
2,13,775,白身魚の香草パン粉焼き,,5.1,3.6,70,,160,14.2,9.2,0.8,FALSE
2,13,776,したびらめのムニエル,,5.2,3.1,60,,103,11.9,4.3,0.4,FALSE
2,13,777,たらのポワレ,,9.9,6.9,70,,227,14.7,14.4,1,FALSE
2,13,778,かれいの煮つけ,,3.7,7.4,200,,135,20.3,1.3,1.4,FALSE
2,13,779,ぶりだいこん,,16.3,9.8,60,,210,14.3,10.7,1.7,FALSE
2,13,780,さばのみそ煮,,8.4,6.7,80,,209,14.6,11.6,1,FALSE
2,13,781,いわしのしょうが煮,,5.3,6.4,120,,117,10.2,4.4,1.8,FALSE
2,13,782,あじの南蛮漬け,,5.4,7.2,133,,151,12.6,6.3,1.3,FALSE
2,13,783,あゆの甘露煮,,13.6,12.2,90,,91,6.5,0.7,3,FALSE
2,13,784,いわしのハンバーグ,,5.3,3.2,60,,169,11.6,10.7,0.9,FALSE
2,13,785,まぐろステーキ,,1.8,1.1,60,,88,14.9,2.1,1.5,FALSE
2,13,786,さんまの竜田揚げ,,9,6.3,70,,260,11.8,18.9,0.8,FALSE
2,13,787,白身魚フライ,,8.8,5.3,60,,205,12.8,14,0.8,FALSE
2,13,788,あじフライ,,7.4,5.2,70,,267,15.4,19.5,0.7,FALSE
2,13,789,えびフライ,,7,4.9,70,,155,12.5,8.8,0.6,FALSE
2,13,790,かきフライ,,14.6,12.4,85,,374,8.6,31.1,2.6,FALSE
2,13,791,かにクリームコロッケ,,9.7,24.3,250,,452,14.4,31.4,2.1,FALSE
2,13,792,たこの唐揚げ,,11.9,11.9,100,,220,22.3,7.7,1.4,FALSE
2,13,793,いかリング,,14.2,7.8,55,,195,12,12.2,0.7,FALSE
2,13,794,はんぺんフライ,,18.7,22.4,120,,331,14.7,19.6,2,FALSE
2,13,795,えびのチリソース,,5,6,120,,203,26.9,6.4,2.4,FALSE
2,13,796,えびしゅうまい,,35,21,60,,212,17.1,5.4,1.3,FALSE
2,13,797,ほたてのバターソテー,,1.7,2.2,130,,160,17.6,8.2,1.8,FALSE
2,13,798,卵とえびのマヨネーズ炒め,,0.8,0.8,100,,190,17.4,12,0.9,FALSE
2,13,799,シーフードと野菜のオイスター炒め,,10.3,8.2,80,,202,16.4,9.9,2.3,FALSE
2,13,800,あさりバター,,1.3,1.6,125,,73,3.5,4.2,1.6,FALSE
2,13,801,シーフードグラタン,,24.9,22.4,90,,409,25.2,22.7,3.2,FALSE
2,13,802,白身魚の甘酢あん,,36,25.2,70,,225,14.4,6.1,1.9,FALSE
2,13,803,白身魚のトマト煮,,29.9,20.9,70,,299,17.7,13.3,1.8,FALSE
2,13,804,白身魚のホワイトソース煮,,21.3,12.8,60,,262,16.8,14.8,1.1,FALSE
2,13,805,ブイヤベース,,5.6,6,107,,166,20.1,4,1.3,FALSE
2,14,806,シーフードサラダ,,1.8,2.3,125,,52,8.3,8.9,0.3,FALSE
2,14,807,シーザーサラダ,,14.7,4.4,30,,302,7.8,27.2,1,FALSE
2,14,808,ごぼうサラダ,,11.6,5.8,50,,84,1.4,5,0.4,FALSE
2,14,809,コールスローサラダ,,5.8,2.3,40,,55,0.9,4.4,0.6,FALSE
2,14,810,もろきゅう,,6.2,6.2,100,,39,1.8,0.4,0.6,FALSE
2,14,811,ほうれんそうのおひたし,,1.4,0.7,50,,16,1.8,0.3,0.8,FALSE
2,14,812,こまつなのごま和え,,6.8,3.4,50,,52,2.2,3,0.6,FALSE
2,14,813,いんげんのかか和え,,7.6,3.8,50,,25,1.5,0.1,0.5,FALSE
2,14,814,４色ナムル,,6.8,5.1,75,,79,4.1,3,2,FALSE
2,14,815,きゅうりとたこの酢のもの,,4.2,2.1,50,,31,4.2,0.4,1.2,FALSE
2,14,816,だいこんなます,,5.6,2.8,50,,16,0.3,0.1,0.8,FALSE
2,14,817,きんぴらごぼう,,15.8,7.9,50,,74,1.7,2.4,0.9,FALSE
2,14,818,こまつなと油揚げの煮浸し,,5.3,4.2,80,,96,5.4,5.3,1.1,FALSE
2,14,819,ほうれんそうのバターソテー,,0.3,0.3,100,,57,2.2,4.5,0.5,FALSE
2,14,820,コーンバター,,14.5,17.4,120,,173,2.8,8.7,1.3,FALSE
2,14,821,ゴーヤチャンプルー,,10,3,30,,289,14.6,22.9,1.5,FALSE
2,14,822,八宝菜,,9,13.5,150,,343,14.9,23.3,1.7,FALSE
2,14,823,ブロッコリーとえびの炒めもの,,0.5,0.7,150,,143,14.2,8,0.9,FALSE
